id,name,difficulty,type,views,share_date
https://www.mountainproject.com/route/106353594/well-at-least-it-looked-cool,Well at Least it Looked Cool,V3- YDS,"Boulder, 20 ft (6 m)",760 total · 5/month,2009-02-07
https://www.mountainproject.com/route/106224028/cowboy-up-aka-the-tall-arete,"Cowboy Up, AKA: The Tall Arete",V4 YDS,"Boulder, 20 ft (6 m)","1,810 total · 12/month",2008-08-07
https://www.mountainproject.com/route/115444865/northside-v3,Northside V3,V3 YDS,"Boulder, 10 ft (3 m)",305 total · 10/month,2018-10-20
https://www.mountainproject.com/route/115444835/sunday-am-coming-down,Sunday AM Coming Down,V1 YDS,"Boulder, 20 ft (6 m)",404 total · 13/month,2018-10-20
https://www.mountainproject.com/route/106646922/double-noggin-buster,Double Noggin Buster,V2 YDS,"Boulder, 10 ft (3 m)",527 total · 4/month,2010-01-09
https://www.mountainproject.com/route/106646925/quadruple-mullet-blowjob,Quadruple Mullet Blowjob,V10 YDS,"Boulder, 20 ft (6 m)","1,029 total · 8/month",2010-01-09
https://www.mountainproject.com/route/106361924/tmbj,TMBJ,V10 YDS,"Boulder, 20 ft (6 m)",989 total · 7/month,2009-02-21
https://www.mountainproject.com/route/106623480/beach-dyno,Beach Dyno,V7-8 YDS,"Boulder, 12 ft (4 m)",294 total · 2/month,2009-12-07
https://www.mountainproject.com/route/106623471/lost-descent,Lost Descent,V5 YDS,"Boulder, 15 ft (5 m)",663 total · 5/month,2009-12-07
https://www.mountainproject.com/route/106279236/whats-the-scoop,What's the Scoop,V7 YDS,"Boulder, 15 ft (5 m)",997 total · 7/month,2008-10-15
https://www.mountainproject.com/route/106305305/slappy-problem,Slappy problem,V6 YDS,Boulder,800 total · 5/month,2008-11-18
https://www.mountainproject.com/route/106366520/soft-fluffy-bunnies,Soft Fluffy Bunnies,V8-9 YDS,"Boulder, 20 ft (6 m)","2,077 total · 14/month",2009-02-28
https://www.mountainproject.com/route/106623463/toilet-bowl,Toilet Bowl,V6 YDS,"Boulder, 10 ft (3 m)",327 total · 2/month,2009-12-07
https://www.mountainproject.com/route/106279210/swiss-cheese,Swiss Cheese,V7 YDS,"Boulder, 16 ft (5 m)","1,036 total · 7/month",2008-10-15
https://www.mountainproject.com/route/106305300/black-streak,Black Streak,V1 YDS,Boulder,333 total · 2/month,2008-11-18
https://www.mountainproject.com/route/106623467/big-slab,Big Slab,V0+ YDS,"Boulder, 25 ft (8 m)",332 total · 2/month,2009-12-07
https://www.mountainproject.com/route/106305241/crack-traverse,Crack Traverse,V4-5 YDS,Boulder,714 total · 5/month,2008-11-18
https://www.mountainproject.com/route/106305250/slab,Slab,V6 YDS,Boulder,820 total · 5/month,2008-11-18
https://www.mountainproject.com/route/106305259/steep-arete,Steep Arete,V2 YDS,Boulder,688 total · 5/month,2008-11-18
https://www.mountainproject.com/route/106357626/danis-mantle-project,"""Dani's Mantle Project""",V8 YDS,"Boulder, 30 ft (9 m)",717 total · 5/month,2009-02-13
https://www.mountainproject.com/route/106305271/cave,Cave,V2 YDS,Boulder,682 total · 5/month,2008-11-18
https://www.mountainproject.com/route/106305279/slopers,Slopers,V3 YDS,Boulder,592 total · 4/month,2008-11-18
https://www.mountainproject.com/route/115443578/pocket-variation,Pocket Variation,V5 YDS,"Boulder, 8 ft (2 m)",325 total · 11/month,2018-10-20
https://www.mountainproject.com/route/106305289/pocket,Pocket,V1 YDS,Boulder,748 total · 5/month,2008-11-18
https://www.mountainproject.com/route/106336074/pocket-pocket,"Pocket, Pocket",V1-2 YDS,"Boulder, 12 ft (4 m)",363 total · 2/month,2009-01-10
https://www.mountainproject.com/route/106336079/no-dice,No Dice,V4 YDS,"Boulder, 15 ft (5 m)",885 total · 6/month,2009-01-10
https://www.mountainproject.com/route/106361881/south-east-arete,South East Arete,V4 YDS,"Boulder, 12 ft (4 m)",493 total · 3/month,2009-02-21
https://www.mountainproject.com/route/106361877/the-core-problem,The Core Problem,V13 YDS,"Boulder, 15 ft (5 m)",907 total · 6/month,2009-02-21
https://www.mountainproject.com/route/106361872/core-dyno,Core Dyno,V10- YDS,"Boulder, 8 ft (2 m)",642 total · 4/month,2009-02-21
https://www.mountainproject.com/route/120118658/never-again,Never Again,V5 YDS,"Boulder, 10 ft (3 m)",133 total · 37/month,2020-12-27
https://www.mountainproject.com/route/106366587/highball-v3,Highball V3,V3-4 YDS,"Boulder, 18 ft (5 m)",746 total · 5/month,2009-02-28
https://www.mountainproject.com/route/106632237/bloody-tissue-boulder-center-face,Bloody Tissue Boulder Center Face,V0+ YDS,"Boulder, 15 ft (5 m)",342 total · 2/month,2009-12-18
https://www.mountainproject.com/route/106632233/bloody-tissue-crack,Bloody Tissue Crack,V0+ YDS,"Boulder, 15 ft (5 m)",366 total · 3/month,2009-12-18
https://www.mountainproject.com/route/106632223/bloody-tissue-left-arete,Bloody Tissue/ Left Arete,V4 YDS,"Boulder, 15 ft (5 m)",843 total · 6/month,2009-12-18
https://www.mountainproject.com/route/106640577/the-shinning,The Shinning,V2 YDS,Boulder,367 total · 3/month,2009-12-31
https://www.mountainproject.com/route/106623343/thin-face,Thin Face,V7 YDS,"Boulder, 15 ft (5 m)",536 total · 4/month,2009-12-07
https://www.mountainproject.com/route/106992477/thin-face-left,Thin Face Left,V4-5 YDS,"Boulder, 15 ft (5 m)",348 total · 3/month,2010-12-20
https://www.mountainproject.com/route/106992481/thin-face-warm-up,Thin Face Warm Up,V0+ YDS,"Boulder, 12 ft (4 m)",331 total · 3/month,2010-12-20
https://www.mountainproject.com/route/106992472/warm-up,Warm Up,V1 YDS,"Boulder, 15 ft (5 m)",318 total · 3/month,2010-12-20
https://www.mountainproject.com/route/113734242/belindas-glory-hole,Belinda's Glory Hole,V3 YDS PG13,"Boulder, 20 ft (6 m)",343 total · 8/month,2017-11-07
https://www.mountainproject.com/route/109084251/backside-of-choss-highball,Backside of Choss highball,V2-3 YDS,Boulder,370 total · 4/month,2014-06-09
https://www.mountainproject.com/route/109084278/low-ball-lovers-1,Low Ball Lovers 1,V3 YDS,"Boulder, 7 ft (2 m)",337 total · 4/month,2014-06-09
https://www.mountainproject.com/route/109084391/low-ball-lovers-2,Low Ball Lovers 2,V1-2 YDS,"Boulder, 7 ft (2 m)",331 total · 4/month,2014-06-09
https://www.mountainproject.com/route/106623347/parking-arete,Parking Arete,V2 YDS,"Boulder, 15 ft (5 m)",670 total · 5/month,2009-12-07
https://www.mountainproject.com/route/106623352/parking-arete-right,Parking Arete Right,V5 YDS,"Boulder, 15 ft (5 m)",403 total · 3/month,2009-12-07
https://www.mountainproject.com/route/106623433/unknown,Unknown,V3-4 YDS,"Boulder, 15 ft (5 m)",333 total · 2/month,2009-12-07
https://www.mountainproject.com/route/106623455/girl-problem,"""Girl"" Problem",V5 YDS,"Boulder, 8 ft (2 m)",409 total · 3/month,2009-12-07
https://www.mountainproject.com/route/106623303/pinball-simulator-first-arete,Pinball Simulator/ First Arete,V6 YDS,"Boulder, 15 ft (5 m)","1,233 total · 9/month",2009-12-07
https://www.mountainproject.com/route/106623334/project-2,Project 2,V8 YDS,"Boulder, 12 ft (4 m)",663 total · 5/month,2009-12-07
https://www.mountainproject.com/route/106632211/right-to-scoop,Right to Scoop,V5 YDS,"Boulder, 12 ft (4 m)",822 total · 6/month,2009-12-18
https://www.mountainproject.com/route/106623329/scoop,Scoop,V7 YDS,"Boulder, 12 ft (4 m)","2,361 total · 17/month",2009-12-07
https://www.mountainproject.com/route/106992520/scoop-mantle,Scoop Mantle,V4-5 YDS,"Boulder, 12 ft (4 m)",368 total · 3/month,2010-12-20
https://www.mountainproject.com/route/106632207/scoop-right,Scoop Right,V7-8 YDS,"Boulder, 12 ft (4 m)",369 total · 3/month,2009-12-18
https://www.mountainproject.com/route/106623319/timeline,Timeline,V9 YDS,"Boulder, 18 ft (5 m)",500 total · 4/month,2009-12-07
https://www.mountainproject.com/route/106623309/the-valsalva-maneuver-aka-left-pinball-simulator,The Valsalva Maneuver AKA: Left Pinball Simulator,V9 YDS,"Boulder, 15 ft (5 m)","2,481 total · 18/month",2009-12-07
https://www.mountainproject.com/route/106623446/unknown,Unknown,V3 YDS,"Boulder, 15 ft (5 m)",322 total · 2/month,2009-12-07
https://www.mountainproject.com/route/108976189/the-great-white-spot,The Great White Spot,V5 YDS,"Boulder, 16 ft (5 m)",377 total · 4/month,2014-05-14
https://www.mountainproject.com/route/106623364/the-few-the-proud,"The Few, The Proud",V6 YDS,"Boulder, 20 ft (6 m)",340 total · 2/month,2009-12-07
https://www.mountainproject.com/route/106640546/funky-spider,Funky Spider,V4 YDS,"Boulder, 16 ft (5 m)",373 total · 3/month,2009-12-31
https://www.mountainproject.com/route/109084198/puzzle-piece,Puzzle Piece,V2 YDS,"Boulder, 15 ft (5 m)",328 total · 4/month,2014-06-09
https://www.mountainproject.com/route/106825810/mas-y-mas-moss,Mas y Mas Moss,5.10 YDS,"Sport, 49 ft (15 m)",350 total · 3/month,2010-07-13
https://www.mountainproject.com/route/106512260/fear-of-the-dark,Fear of the Dark,5.10c YDS,"Sport, 60 ft (18 m)","1,070 total · 8/month",2009-08-09
https://www.mountainproject.com/route/106446816/nguvu,Nguvu,5.12a YDS,"Sport, 70 ft (21 m)","1,205 total · 8/month",2009-05-30
https://www.mountainproject.com/route/106832136/supramanya,Supramanya,5.11d YDS,"Sport, 70 ft (21 m)",339 total · 3/month,2010-07-19
https://www.mountainproject.com/route/107264698/reprieve,Reprieve,5.11c YDS,"Sport, 85 ft (26 m)",634 total · 5/month,2011-08-28
https://www.mountainproject.com/route/106613106/mr-dubious,Mr. Dubious,5.11a YDS,"Sport, 75 ft (23 m)",943 total · 7/month,2009-11-28
https://www.mountainproject.com/route/107251864/nendo-dango,Nendo Dango,5.10a/b YDS,"Sport, 33 ft (10 m)",364 total · 3/month,2011-08-17
https://www.mountainproject.com/route/106824505/chocolate-chicken-pot-pie,Chocolate Chicken Pot Pie,5.10c YDS,"Sport, 80 ft (24 m)",502 total · 4/month,2010-07-12
https://www.mountainproject.com/route/106816554/the-59,The 5.9,5.11a/b YDS,"Sport, 90 ft (27 m)",962 total · 7/month,2010-07-04
https://www.mountainproject.com/route/107264719/ams,AMS,5.11b YDS,"Sport, 85 ft (26 m)",489 total · 4/month,2011-08-28
https://www.mountainproject.com/route/107264746/poligrip,Poligrip,5.12b YDS,"Sport, 85 ft (26 m)",789 total · 7/month,2011-08-28
https://www.mountainproject.com/route/106460390/dribble-glass,Dribble Glass,5.11d YDS,"Sport, 80 ft (24 m), 2 pitches",981 total · 7/month,2009-06-14
https://www.mountainproject.com/route/106447692/cuba-and-novas-block-party,Cuba and Nova's Block Party,5.8+ YDS,"Sport, 35 ft (11 m)",384 total · 3/month,2009-05-31
https://www.mountainproject.com/route/106383853/lower-west-spoon-crack,Lower West Spoon Crack,5.8- YDS,"Trad, 48 ft (15 m)",325 total · 2/month,2009-03-22
https://www.mountainproject.com/route/106383869/use-dipper,Use Dipper,5.9 YDS,"Sport, 45 ft (14 m)",324 total · 2/month,2009-03-22
https://www.mountainproject.com/route/106383799/finely-grained-hands-aka-fgh,Finely Grained Hands (a.k.a. FGH),5.11a YDS,"Sport, 50 ft (15 m)",508 total · 3/month,2009-03-22
https://www.mountainproject.com/route/106382992/excrementally-weighted,Excrementally Weighted,5.10c/d YDS,"Sport, 80 ft (24 m)",510 total · 3/month,2009-03-22
https://www.mountainproject.com/route/108108421/coronita,Coronita,5.10c YDS,"Sport, 50 ft (15 m)",306 total · 3/month,2013-04-24
https://www.mountainproject.com/route/108108448/mexican-bulldog,Mexican Bulldog,5.11c YDS,"Sport, 55 ft (17 m)",711 total · 7/month,2013-04-24
https://www.mountainproject.com/route/108108470/donibrook,doniBrook,5.11a YDS,"Sport, 50 ft (15 m)",854 total · 9/month,2013-04-24
https://www.mountainproject.com/route/108108476/through-the-woods,Through the Woods,5.11c YDS,"Sport, 50 ft (15 m)",296 total · 3/month,2013-04-24
https://www.mountainproject.com/route/108108479/over-the-river,Over the River,5.11c YDS,"Sport, 50 ft (15 m)",295 total · 3/month,2013-04-24
https://www.mountainproject.com/route/108108662/river-song,River Song,5.11a YDS,"Sport, 45 ft (14 m)",305 total · 3/month,2013-04-24
https://www.mountainproject.com/route/108108665/creek-dance,Creek Dance,5.11c YDS,"Sport, 45 ft (14 m)",293 total · 3/month,2013-04-24
https://www.mountainproject.com/route/108108671/crag-rat,Crag Rat,5.11a YDS,"Sport, 55 ft (17 m)",494 total · 5/month,2013-04-24
https://www.mountainproject.com/route/108108674/shower-with-a-cat,Shower with a Cat,5.11b YDS,"Sport, 55 ft (17 m)",358 total · 4/month,2013-04-24
https://www.mountainproject.com/route/108108679/frankentrout,Frankentrout,5.11c YDS,"Sport, 45 ft (14 m)",542 total · 6/month,2013-04-24
https://www.mountainproject.com/route/108108683/up-a-crick,Up a Crick,5.10a/b YDS,"Sport, 45 ft (14 m)",557 total · 6/month,2013-04-24
https://www.mountainproject.com/route/106383939/solestice,Solestice,5.7 YDS,"Sport, 50 ft (15 m)",359 total · 2/month,2009-03-22
https://www.mountainproject.com/route/108451122/hippalectryon,Hippalectryon,5.7 YDS,"Sport, 70 ft (21 m) Fixed Hardware (1)","1,330 total · 15/month",2013-11-19
https://www.mountainproject.com/route/106383080/ogopogo,Ogopogo,5.10a YDS,"Sport, 60 ft (18 m)","1,703 total · 12/month",2009-03-22
https://www.mountainproject.com/route/106383075/cookie-monster,Cookie Monster,5.8 YDS,"Sport, 70 ft (21 m)","2,609 total · 18/month",2009-03-22
https://www.mountainproject.com/route/106383070/bandersnatch,Bandersnatch,5.11d YDS,"Sport, 60 ft (18 m)",470 total · 3/month,2009-03-22
https://www.mountainproject.com/route/106383064/godzilla-meets-bambi,Godzilla Meets Bambi,5.12b/c YDS,"Sport, 80 ft (24 m)","3,315 total · 23/month",2009-03-22
https://www.mountainproject.com/route/106978863/mike-wazowski-of-monsters-inc,Mike Wazowski (of Monsters Inc.),5.13c YDS,"Sport, 80 ft (24 m)","4,061 total · 32/month",2010-12-03
https://www.mountainproject.com/route/106383060/kraken,Kraken,5.12 YDS,"Trad, 80 ft (24 m)","1,040 total · 7/month",2009-03-22
https://www.mountainproject.com/route/106383056/pegasus,Pegasus,5.12a YDS,"Sport, 80 ft (24 m)","3,805 total · 26/month",2009-03-22
https://www.mountainproject.com/route/118976490/centaur,Centaur,5.12d YDS,"Sport, 70 ft (21 m)",748 total · 71/month,2020-06-02
https://www.mountainproject.com/route/106383043/monster-slayer,Monster Slayer,5.13a YDS,"Sport, 80 ft (24 m)","3,111 total · 21/month",2009-03-22
https://www.mountainproject.com/route/106383039/cyclops,Cyclops,5.11d YDS,"Sport, 80 ft (24 m)","1,666 total · 11/month",2009-03-22
https://www.mountainproject.com/route/106383036/werepig,Werepig,5.11c YDS,"Sport, 80 ft (24 m)","4,360 total · 30/month",2009-03-22
https://www.mountainproject.com/route/106383032/cerberus,Cerberus,5.12a YDS,"Sport, 80 ft (24 m)","1,066 total · 7/month",2009-03-22
https://www.mountainproject.com/route/106383028/swamp-thing,Swamp Thing,5.11b YDS,"Trad, 80 ft (24 m)",685 total · 5/month,2009-03-22
https://www.mountainproject.com/route/106383021/chupacabra,Chupacabra,5.12b YDS,"Sport, 70 ft (21 m)","3,359 total · 23/month",2009-03-22
https://www.mountainproject.com/route/106383016/mighty-mouse,Mighty Mouse,5.10d YDS,"Trad, 70 ft (21 m)","1,181 total · 8/month",2009-03-22
https://www.mountainproject.com/route/106383013/predator,Predator,5.12a YDS,"Sport, 60 ft (18 m)","1,394 total · 9/month",2009-03-22
https://www.mountainproject.com/route/106930692/stay-puft,Stay Puft,5.12a YDS,"Sport, 52 ft (16 m)","1,072 total · 8/month",2010-10-19
https://www.mountainproject.com/route/106383009/jeckyll-and-hyde,Jeckyll and Hyde,5.11c YDS,"Sport, 50 ft (15 m)",405 total · 3/month,2009-03-22
https://www.mountainproject.com/route/106516738/caliban,Caliban,5.10 YDS,"Sport, 60 ft (18 m)",620 total · 4/month,2009-08-14
https://www.mountainproject.com/route/106383004/grendal,Grendal,5.10b YDS,"Sport, 60 ft (18 m)",660 total · 4/month,2009-03-22
https://www.mountainproject.com/route/106383000/scuttlebutt,Scuttlebutt,5.10a YDS,"Trad, 60 ft (18 m)",388 total · 3/month,2009-03-22
https://www.mountainproject.com/route/106382996/scream-queen,Scream Queen,5.10+ YDS,"Sport, 50 ft (15 m)",475 total · 3/month,2009-03-22
https://www.mountainproject.com/route/117591625/never-too-old-to-send,Never Too Old to Send,5.11a YDS,"Sport, 50 ft (15 m)",348 total · 17/month,2019-08-14
https://www.mountainproject.com/route/111979912/stretch,Stretch,5.10a YDS,"Sport, 50 ft (15 m)",686 total · 12/month,2016-07-06
https://www.mountainproject.com/route/111979885/thinlistic,Thinlistic,5.10a YDS,"Sport, 50 ft (15 m)",553 total · 10/month,2016-07-06
https://www.mountainproject.com/route/111979875/stemtastic,Stemtastic,5.9 YDS,"Sport, 50 ft (15 m)",574 total · 10/month,2016-07-06
https://www.mountainproject.com/route/112010770/drumpf,Drumpf,5.8 YDS,"Trad, 40 ft (12 m)",578 total · 10/month,2016-07-19
https://www.mountainproject.com/route/111979867/chim-chim-arete,Chim Chim Arete,5.8 YDS,"Sport, 50 ft (15 m)",590 total · 10/month,2016-07-06
https://www.mountainproject.com/route/106383192/reprimanda,Reprimanda,5.11b YDS,"Sport, 85 ft (26 m)",414 total · 3/month,2009-03-22
https://www.mountainproject.com/route/106383182/yosemite-sand,Yosemite Sand,5.11b/c YDS,"Sport, 85 ft (26 m)",407 total · 3/month,2009-03-22
https://www.mountainproject.com/route/106383173/powder-monkey,Powder Monkey,5.10c YDS,"Sport, 80 ft (24 m)","1,472 total · 10/month",2009-03-22
https://www.mountainproject.com/route/109052834/powder-monkey-extension,Powder Monkey Extension,5.12a YDS,"Sport, 90 ft (27 m)",422 total · 5/month,2014-06-02
https://www.mountainproject.com/route/106383168/code-of-the-west,Code of the West,5.11d YDS,"Trad, 85 ft (26 m)","1,625 total · 11/month",2009-03-22
https://www.mountainproject.com/route/106383157/cowboy-up,Cowboy Up,5.10d YDS,"Sport, 60 ft (18 m)","2,853 total · 19/month",2009-03-22
https://www.mountainproject.com/route/106383151/smart-cowboy,Smart Cowboy,5.11a YDS,Sport,"1,919 total · 13/month",2009-03-22
https://www.mountainproject.com/route/106569201/blue-shadows,Blue Shadows,5.8 YDS,"Sport, 53 ft (16 m)","1,772 total · 13/month",2009-10-13
https://www.mountainproject.com/route/106613573/ned-flies-a-stick,Ned Flies a Stick,5.10c YDS,Sport,"1,721 total · 12/month",2009-11-28
https://www.mountainproject.com/route/106383144/cheap-whiskey,Cheap Whiskey,5.10b YDS,"Trad, 80 ft (24 m)",916 total · 6/month,2009-03-22
https://www.mountainproject.com/route/106383139/pale-rider,Pale Rider,5.9 YDS,"Sport, 70 ft (21 m)","2,040 total · 14/month",2009-03-22
https://www.mountainproject.com/route/106383132/demanda,Demanda,5.9+ YDS,"Sport, 80 ft (24 m)","4,606 total · 31/month",2009-03-22
https://www.mountainproject.com/route/106383127/pitch-fork,Pitch Fork,5.12a YDS,"Sport, 80 ft (24 m)","1,738 total · 12/month",2009-03-22
https://www.mountainproject.com/route/106383122/cheap-sunglasses,Cheap Sunglasses,5.11+ YDS,Sport,590 total · 4/month,2009-03-22
